"Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"Proportion of seats held by women in national parliaments (%)","SG.GEN.PARL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5.0,"","","","","","",7.2,8.1,8.4,9.0,8.8,8.8,8.8,8.3,8.3,8.3,9.1,9.1,10.8,10.8,11.0,11.0
"Prevalence of anemia among children (% of children under 5)","SH.ANM.CHLD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",74.3,"","","","","","",""
"Condom use, population ages 15-24, female (% of females ages 15-24)","SH.CON.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5.6,"","","","","",""
"Condom use, population ages 15-24, male (% of males ages 15-24)","SH.CON.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",14.6,"","","","","",""
"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)","SH.DTH.COMM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37.1205019908,"","","",""
"Number of infant deaths","SH.DTH.IMRT",2683000.0,2651000.0,2652000.0,2676000.0,2706000.0,2721000.0,2716000.0,2703000.0,2684000.0,2663000.0,2638000.0,2602000.0,2570000.0,2532000.0,2506000.0,2486000.0,2479000.0,2484000.0,2489000.0,2491000.0,2482000.0,2452000.0,2409000.0,2362000.0,2319000.0,2285000.0,2259000.0,2236000.0,2221000.0,2197000.0,2174000.0,2139000.0,2101000.0,2062000.0,2015000.0,1970000.0,1914000.0,1864000.0,1813000.0,1763000.0,1714000.0,1663000.0,1618000.0,1569000.0,1530000.0,1487000.0,1452000.0,1421000.0,1388000.0,1354000.0,1316000.0,1273000.0,""
"Cause of death, by injury (% of total)","SH.DTH.INJR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",9.90751497547,"","","",""
"Number of under-five deaths","SH.DTH.MORT",4144000.0,4072000.0,4043000.0,4049000.0,4061000.0,4056000.0,4043000.0,4015000.0,3975000.0,3936000.0,3896000.0,3854000.0,3807000.0,3745000.0,3693000.0,3651000.0,3624000.0,3608000.0,3598000.0,3581000.0,3557000.0,3518000.0,3457000.0,3388000.0,3319000.0,3266000.0,3220000.0,3179000.0,3146000.0,3103000.0,3061000.0,3009000.0,2954000.0,2894000.0,2824000.0,2752000.0,2671000.0,2593000.0,2517000.0,2438000.0,2356000.0,2279000.0,2205000.0,2127000.0,2062000.0,1994000.0,1938000.0,1883000.0,1828000.0,1773000.0,1716000.0,1655000.0,""
"Cause of death, by non-communicable diseases (% of total)","SH.DTH.NCOM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",52.971985055,"","","",""
"Number of neonatal deaths","SH.DTH.NMRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1288000.0,1276000.0,1263000.0,1250000.0,1233000.0,1214000.0,1193000.0,1171000.0,1150000.0,1127000.0,1104000.0,1082000.0,1060000.0,1038000.0,1019000.0,998000.0,979000.0,960000.0,939000.0,919000.0,898000.0,876000.0,""
"Women's share of population ages 15+ living with HIV (%)","SH.DYN.AIDS.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Prevalence of HIV, total (% of population ages 15-49)","SH.DYN.AIDS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Mortality rate, female child (per 1,000 female children age one)","SH.DYN.CHLD.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",42.1,"","","","","",19.7,"","","",36.5999984741,"","",12.4,"","","","","",""
"Mortality rate, male child (per 1,000 male children age one)","SH.DYN.CHLD.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",29.4,"","","","","",14.6,"","","",24.7999992371,"","",9.0,"","","","","",""
"Mortality rate, under-5 (per 1,000 live births)","SH.DYN.MORT",239.0,233.6,228.1,222.9,217.8,212.6,207.8,203.0,198.2,193.7,189.2,184.9,180.9,176.4,172.0,167.5,163.2,159.0,155.0,151.0,147.3,143.5,139.6,135.8,132.1,128.8,125.6,122.5,119.7,116.8,114.2,111.5,109.0,106.6,104.0,101.4,98.5,95.8,93.2,90.5,87.7,85.0,82.4,79.6,77.2,74.6,72.3,70.0,67.7,65.5,63.4,61.3,""
"Mortality rate, under-5, female (per 1,000 live births)","SH.DYN.MORT.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",119.3,116.5,113.9,111.4,108.7,106.0,102.9,100.1,97.4,94.6,91.6,88.8,86.1,83.2,80.7,77.9,75.5,73.1,70.7,68.4,66.2,64.1,""
"Mortality rate, under-5, male (per 1,000 live births)","SH.DYN.MORT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",109.5,106.9,104.5,102.2,99.7,97.2,94.4,91.8,89.3,86.7,84.1,81.5,79.0,76.3,74.0,71.5,69.3,67.1,64.9,62.8,60.8,58.8,""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",47.1,46.5,45.9,45.3,44.7,44.0,43.3,42.6,41.9,41.2,40.5,39.7,39.0,38.2,37.4,36.7,35.9,35.2,34.5,33.8,33.1,32.3,""
"Improved water source, rural (% of rural population with access)","SH.H2O.SAFE.RU.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",63.0,65.0,66.0,67.0,69.0,70.0,71.0,73.0,74.0,75.0,77.0,78.0,79.0,81.0,82.0,83.0,85.0,86.0,87.0,89.0,90.0,"",""
"Improved water source, urban (% of urban population with access)","SH.H2O.SAFE.UR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",88.0,89.0,89.0,90.0,90.0,90.0,91.0,91.0,92.0,92.0,93.0,93.0,93.0,94.0,94.0,95.0,95.0,96.0,96.0,96.0,97.0,"",""
"Improved water source (% of population with access)","SH.H2O.SAFE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",69.0,71.0,72.0,73.0,75.0,75.0,76.0,78.0,79.0,80.0,81.0,82.0,83.0,85.0,85.0,86.0,88.0,89.0,90.0,91.0,92.0,"",""
"Children (0-14) living with HIV","SH.HIV.0014","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Prevalence of HIV, female (% ages 15-24)","SH.HIV.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Prevalence of HIV, male (% ages 15-24)","SH.HIV.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Antiretroviral therapy coverage (% of people with advanced HIV infection)","SH.HIV.ARTC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT","","","","","","","","","","","","","","","","","","","","",6.0,6.0,12.0,14.0,16.0,18.0,20.0,30.0,40.0,50.0,70.0,57.0,56.0,61.0,67.0,71.0,66.0,62.0,66.0,64.0,62.0,60.0,58.0,61.0,64.0,67.0,66.0,71.0,72.0,72.0,72.0,72.0,""
"Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS","","","","","","","","","","","","","","","","","","","","","","","","","",1.0,10.0,24.0,32.0,42.0,56.0,43.0,51.0,59.0,67.0,72.0,66.0,55.0,53.0,54.0,55.0,55.0,56.0,59.0,61.0,64.0,70.0,74.0,74.0,74.0,74.0,74.0,""
"Hospital beds (per 1,000 people)","SH.MED.BEDS.ZS",0.458986908197,"","","","","","","","","",0.604499995708,"","","","",0.588199973106,"","","","",0.769699990749,0.769400000572,"","","",0.769200026989,"",0.718200027943,"","","",0.7870000005,"","","","","","","","","","",0.69,0.8999999762,"",0.9,"","","","","","",""
"Community health workers (per 1,000 people)","SH.MED.CMHW.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.047,0.046,"","","","","","",""
"Nurses and midwives (per 1,000 people)","SH.MED.NUMW.P3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.27,1.3,"","",0.996,"",0.996,"",""
"Physicians (per 1,000 people)","SH.MED.PHYS.ZS",0.210477665067,"","","","",0.204917058349,"","","","",0.204500004649,"","","","",0.204099997878,"","","","",0.371199995279,0.270000010729,"","",0.396499991417,"","","",0.406599998474,"","","",0.4799999893,0.4066999853,"","","","",0.513,"","","","","",0.6,0.599,"","","",0.649,0.649,"",""
"Notified cases of malaria (per 100,000 people)","SH.MLR.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1124.0,"","","",""
"Use of insecticide-treated bed nets (% of under-5 population)","SH.MLR.NETS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Children with fever receiving antimalarial drugs (% of children under age 5 with fever)","SH.MLR.TRET.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",12.0,"","","","","",8.2,"","","","","",""
"Number of maternal deaths","SH.MMR.DTHS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",163000.0,"","","","",132000.0,"","","","",107000.0,"","","","",76000.0,"","","","",56000.0,"",""
"Lifetime risk of maternal death (1 in: rate varies by country)","SH.MMR.RISK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",38.0,"","","","",53.0,"","","","",73.0,"","","","",110.0,"","","","",170.0,"",""
"Lifetime risk of maternal death (%)","SH.MMR.RISK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2.59938889946,"","","","",1.87156881252,"","","","",1.36141615539,"","","","",0.878368156565,"","","","",0.596284858321,"",""
"Prevalence of anemia among pregnant women (%)","SH.PRG.ANEM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",49.7,"","","","","",49.7,"","","","","","",""
"Smoking prevalence, females (% of adults)","SH.PRV.SMOK.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.63793035431,"","",""
"Smoking prevalence, males (% of adults)","SH.PRV.SMOK.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",26.2476639837,"","",""
"Improved sanitation facilities (% of population with access)","SH.STA.ACSN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",18.0,18.0,19.0,20.0,20.0,21.0,22.0,23.0,24.0,25.0,25.0,26.0,27.0,28.0,29.0,30.0,31.0,31.0,32.0,33.0,34.0,"",""
"Improved sanitation facilities, rural (% of rural population with access)","SH.STA.ACSN.RU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7.0,7.0,8.0,8.0,9.0,10.0,11.0,12.0,13.0,14.0,14.0,15.0,16.0,17.0,18.0,19.0,20.0,20.0,21.0,22.0,23.0,"",""
"Improved sanitation facilities, urban (% of urban population with access)","SH.STA.ACSN.UR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",51.0,51.0,52.0,52.0,52.0,53.0,53.0,54.0,54.0,54.0,55.0,55.0,55.0,56.0,56.0,56.0,57.0,57.0,57.0,58.0,58.0,"",""
"Pregnant women receiving prenatal care (%)","SH.STA.ANVC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",61.9,"","","","","",65.1,61.8,"","","","","",74.2,"",75.2,"","","",""
"ARI treatment (% of children under 5 taken to a health provider)","SH.STA.ARIC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",68.6,"","","","","",66.6,"","","","","","",69.0,"","","","","",""
"Exclusive breastfeeding (% of children under 6 months)","SH.STA.BFED.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37.0,"","","","","",46.4,"","","","","",""
"Births attended by skilled health staff (% of total)","SH.STA.BRTC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",34.2,"","","","","",42.3,42.5,"","","","","",46.6,"",52.3,"","","",""
"Low-birthweight babies (% of births)","SH.STA.BRTW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",31.7,"","","","","",30.4,"","","","","","",27.6,"","","","","",""
"Diabetes prevalence (% of population ages 20 to 79)","SH.STA.DIAB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",9.01
"Malnutrition prevalence, weight for age, female (% of children under 5)","SH.STA.MALN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",48.8,"","","","","","",43.8,"","","","","","",43.9,"","","","","",""
"Malnutrition prevalence, weight for age, male (% of children under 5)","SH.STA.MALN.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",52.4,"","","","","","",45.0,"","","","","","",43.1,"","","","","",""
"Malnutrition prevalence, weight for age (% of children under 5)","SH.STA.MALN.ZS","","","","","","","","","","","","","","","","","","","",67.3,"","","","","","","","","","",59.5,"",50.7,"","","","",41.1,"",44.4,"","","","","","",43.5,"","","","","",""
"Maternal mortality ratio (modeled estimate, per 100,000 live births)","SH.STA.MMRT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",600.0,"","","","",480.0,"","","","",390.0,"","","","",280.0,"","","","",200.0,"",""
"Maternal mortality ratio (national estimate, per 100,000 live births)","SH.STA.MMRT.NE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",540.0,"","","","",301.0,"","",250.0,"","",210.0,"","",""
"Diarrhea treatment (% of children under 5 receiving oral rehydration and continued feeding)","SH.STA.ORCF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",32.7,"","","","","",""
"Prevalence of overweight, female (% of children under 5)","SH.STA.OWGH.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.1,"","","","","","",3.3,"","","","","","",1.7,"","","","","",""
"Prevalence of overweight, male (% of children under 5)","SH.STA.OWGH.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.2,"","","","","","",3.9,"","","","","","",2.2,"","","","","",""
"Prevalence of overweight (% of children under 5)","SH.STA.OWGH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3.2,"","","","","","",3.6,"","","","","","",1.9,"","","","","",""
"Malnutrition prevalence, height for age, female (% of children under 5)","SH.STA.STNT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",55.7,"","","","","","",50.9,"","","","","","",48.0,"","","","","",""
"Malnutrition prevalence, height for age, male (% of children under 5)","SH.STA.STNT.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",58.5,"","","","","","",51.2,"","","","","","",47.9,"","","","","",""
"Malnutrition prevalence, height for age (% of children under 5)","SH.STA.STNT.ZS","","","","","","","","","","","","","","","","","","","",75.1,"","","","","","","","","","",66.2,"",57.1,"","","","",48.5,"",51.0,"","","","","","",47.9,"","","","","",""
"Prevalence of wasting, female (% of children under 5)","SH.STA.WAST.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",19.3,"","","","","","",19.2,"","","","","","",19.3,"","","","","",""
"Prevalence of wasting, male (% of children under 5)","SH.STA.WAST.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",22.8,"","","","","","",20.5,"","","","","","",20.7,"","","","","",""
"Prevalence of wasting (% of children under 5)","SH.STA.WAST.ZS","","","","","","","","","","","","","","","","","","","",20.3,"","","","","","","","","","",21.3,"",21.1,"","","","",19.3,"",19.8,"","","","","","",20.0,"","","","","",""
"Tuberculosis treatment success rate (% of registered cases)","SH.TBS.CURE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",83.0,25.0,21.0,18.0,27.0,21.0,34.0,54.0,60.0,76.0,82.0,86.0,86.0,87.0,87.0,88.0,88.0,"",""
"Tuberculosis case detection rate (%, all forms)","SH.TBS.DTEC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",80.0,81.0,57.0,54.0,54.0,58.0,61.0,52.0,50.0,54.0,49.0,47.0,45.0,45.0,48.0,49.0,52.0,55.0,57.0,59.0,59.0,59.0,""
"Incidence of tuberculosis (per 100,000 people)","SH.TBS.INCD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,216.0,215.0,214.0,212.0,209.0,205.0,201.0,196.0,190.0,185.0,181.0,""
"Newborns protected against tetanus (%)","SH.VAC.TTNS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",83.0,86.0,86.0,"","",87.0,""
"Outpatient visits per capita","SH.VST.OUTP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"External resources for health (% of total expenditure on health)","SH.XPD.EXTR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.3139117689,0.23836113634,1.5988426417,1.6098535306,1.2945662642,0.54770879709,2.3489448466,0.27104932158,2.2589621521,2.0878383769,1.3691521789,1.295476596,1.3706938957,1.6731833959,1.1491984139,1.2880750424,1.0214427101,""
"Out-of-pocket health expenditure (% of total expenditure on health)","SH.XPD.OOPC.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",67.568489075,67.63495636,68.82951355,68.340141296,65.562225342,67.965301514,70.356323242,70.613105774,70.736457825,71.568328857,70.346206665,68.167602539,66.084693909,64.153251648,62.742481232,61.811187744,59.36340332,""
"Out-of-pocket health expenditure (% of private expenditure on health)","SH.XPD.OOPC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",91.359235571,91.02809753,91.923199398,91.841737242,91.01694597,91.808601646,92.410246986,91.920232593,91.610786041,90.509389996,90.269433661,89.068169145,87.749538625,87.067877661,86.639132937,86.03681804,86.03681804,""
"Health expenditure per capita (current US$)","SH.XPD.PCAP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",15.735724808,15.858006094,18.353574788,18.409101575,18.227372138,19.569569196,20.923915471,21.057672453,23.656463285,28.701287607,31.217406229,32.987991617,39.886485917,42.701306457,43.591200147,51.356154691,59.102699853,""
"Health expenditure per capita, PPP (constant 2005 international $)","SH.XPD.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",45.833359285,47.748223644,54.215627129,58.007945406,59.115865097,65.296289162,72.651386785,73.805801931,78.094497272,89.456277468,93.853013088,98.830177069,106.11083092,112.42602434,121.78946997,126.38517231,141.12453751,""
"Health expenditure, private (% of GDP)","SH.XPD.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2.9671199322,2.8903031349,3.1755344868,3.1919269562,2.9112596512,3.1640431881,3.4294543266,3.3828649521,3.315810442,3.5622141361,3.3115673065,3.0817058086,2.9238312244,2.8952872753,2.8579733372,2.6921908855,2.6680881977,""
"Health expenditure, public (% of total health expenditure)","SH.XPD.PUBL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",26.040878264,25.698813047,25.122808056,25.589232256,27.967011372,25.970657643,23.865239937,23.180015298,22.785885298,20.927175289,22.070848853,23.465805429,24.689412603,26.318118556,27.581821428,28.157281481,31.002323869,""
"Health expenditure, public (% of government expenditure)","SH.XPD.PUBL.GX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7.6155411356,7.4542997646,7.7446188517,7.7460774324,7.6308465273,7.3932891164,6.9676547708,6.2509735074,5.8931946095,6.1347528951,6.8493296951,6.9557757246,6.7075785427,6.5866781302,6.8608868803,6.7628556872,8.050725743,""
"Health expenditure, public (% of GDP)","SH.XPD.PUBL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.0447178018,0.99967929455,1.0654558494,1.0976766634,1.1303047665,1.1099961203,1.0749984572,1.0207612542,0.9784956896,0.9427648341,0.93789166476,0.94486793741,0.95853293203,1.0341553904,1.0885127526,1.0551490537,1.198836542,""
"Health expenditure, total (% of GDP)","SH.XPD.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4.011837816,3.8899823611,4.2409902866,4.2896037379,4.0415643683,4.2740393237,4.5044527526,4.403626318,4.2943062199,4.5049789141,4.2494589628,4.0265736467,3.8823642645,3.9294427078,3.9464861138,3.7473399355,3.8669247733,""
"Income share held by second 20%","SI.DST.02ND.20","","","","","","","","","","","","","","","","","","",11.93,"","","","",12.77,"","","","",12.57,"","","","","",12.81,"","","","","","","","","","",12.22,"","","","","","",""
"Income share held by third 20%","SI.DST.03RD.20","","","","","","","","","","","","","","","","","","",15.49,"","","","",16.64,"","","","",16.26,"","","","","",16.45,"","","","","","","","","","",15.81,"","","","","","",""
"Income share held by fourth 20%","SI.DST.04TH.20","","","","","","","","","","","","","","","","","","",20.63,"","","","",21.76,"","","","",21.25,"","","","","",21.51,"","","","","","","","","","",20.97,"","","","","","",""
"Income share held by highest 20%","SI.DST.05TH.20","","","","","","","","","","","","","","","","","","",43.73,"","","","",40.14,"","","","",41.08,"","","","","",40.14,"","","","","","","","","","",42.36,"","","","","","",""
"Income share held by highest 10%","SI.DST.10TH.10","","","","","","","","","","","","","","","","","","",29.75,"","","","",25.72,"","","","",26.96,"","","","","",25.98,"","","","","","","","","","",28.26,"","","","","","",""
"Income share held by lowest 10%","SI.DST.FRST.10","","","","","","","","","","","","","","","","","","",3.49,"","","","",3.77,"","","","",3.91,"","","","","",3.95,"","","","","","","","","","",3.75,"","","","","","",""
"Income share held by lowest 20%","SI.DST.FRST.20","","","","","","","","","","","","","","","","","","",8.22,"","","","",8.69,"","","","",8.84,"","","","","",9.09,"","","","","","","","","","",8.64,"","","","","","",""
"Poverty headcount ratio at $2 a day (PPP) (% of population)","SI.POV.2DAY","","","","","","","","","","","","","","","","","","",88.97,"","","","",84.79,"","","","",83.77,"","","","","",81.73,"","","","","","","","","","",75.62,"","","","",68.72,"",""
"Poverty headcount ratio at $1.25 a day (PPP) (% of population)","SI.POV.DDAY","","","","","","","","","","","","","","","","","","",65.89,"","","","",55.51,"","","","",53.59,"","","","","",49.4,"","","","","","","","","","",41.64,"","","","",32.67,"",""
"Poverty gap at $2 a day (PPP) (%)","SI.POV.GAP2","","","","","","","","","","","","","","","","","","",44.59,"","","","",38.2,"","","","",36.74,"","","","","",34.11,"","","","","","","","","","",29.49,"","","","",24.45,"",""
"Poverty gap at $1.25 a day (PPP) (%)","SI.POV.GAPS","","","","","","","","","","","","","","","","","","",23.22,"","","","",17.24,"","","","",15.81,"","","","","",13.56,"","","","","","","","","","",10.51,"","","","",7.49,"",""
"GINI index","SI.POV.GINI","","","","","","","","","","","","","","","","","","",35.09,"","","","",31.11,"","","","",31.88,"","","","","",30.82,"","","","","","","","","","",33.38,"","","","","","",""
"Poverty gap at national poverty line (%)","SI.POV.NAGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8.4,"","","","",6.2,"",""
"Poverty headcount ratio at national poverty line (% of population)","SI.POV.NAHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37.2,"","","","",29.8,"",""
"Poverty gap at rural poverty line (%)","SI.POV.RUGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",9.2,"","","","",6.8,"",""
"Poverty headcount ratio at rural poverty line (% of rural population)","SI.POV.RUHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",41.8,"","","","",33.8,"",""
"Poverty gap at urban poverty line (%)","SI.POV.URGP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5.8,"","","","",4.5,"",""
"Poverty headcount ratio at urban poverty line (% of urban population)","SI.POV.URHC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",25.7,"","","","",20.9,"",""
"Child employment in agriculture, female (% of female economically active children ages 7-14)","SL.AGR.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",76.58,"","","","",73.08,"","","","",77.24,"",""
"Child employment in agriculture, male (% of male economically active children ages 7-14)","SL.AGR.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",70.47,"","","","",66.05,"","","","",64.35,"",""
"Child employment in agriculture (% of economically active children ages 7-14)","SL.AGR.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",73.3,"","","","",69.35,"","","","",69.41,"",""
"Employees, agriculture, female (% of female employment)","SL.AGR.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",72.4000015259,"","","","","",74.8000030518,"","","","",70.9000015259,"","","","",65.3000030518,"",""
"Employees, agriculture, male (% of male employment)","SL.AGR.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",55.7000007629,"","","","","",53.9000015259,"","","","",49.2999992371,"","","","",46.0999984741,"",""
"Employment in agriculture (% of total employment)","SL.AGR.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",60.5,"","","","","",59.9000015259,"","","","",55.7999992371,"","","","",51.0999984741,"",""
"Employment to population ratio, ages 15-24, female (%)","SL.EMP.1524.SP.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",27.8999996185,27.7000007629,27.5,27.2000007629,26.5,26.1000003815,25.8999996185,25.5,24.7000007629,24.2000007629,24.5,24.8999996185,25.2000007629,25.2000007629,25.1000003815,23.6000003815,22.1000003815,20.7000007629,19.2000007629,17.2000007629,17.2000007629,""
"Employment to population ratio, ages 15-24, male (%)","SL.EMP.1524.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",63.0999984741,62.7000007629,62.2999992371,61.9000015259,61.0,60.4000015259,60.5,60.0999984741,59.0,58.4000015259,58.7000007629,58.9000015259,59.2000007629,58.9000015259,58.4000015259,56.7999992371,55.2999992371,53.7999992371,51.7999992371,49.0999984741,49.0999984741,""
"Employment to population ratio, ages 15-24, total (%)","SL.EMP.1524.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",46.2000007629,45.9000015259,45.5999984741,45.2999992371,44.4000015259,43.9000015259,43.9000015259,43.5,42.5,42.0,42.2999992371,42.5999984741,42.9000015259,42.7999992371,42.4000015259,40.9000015259,39.4000015259,38.0,36.2000007629,33.9000015259,33.9000015259,""
"Share of women employed in the nonagricultural sector (% of total nonagricultural employment)","SL.EMP.INSV.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",12.7,13.0,13.3,13.7,14.1,14.4,14.9,15.5,16.0,16.3,16.6,16.8,17.3,17.6,17.9,18.1,"","","","","","",""
